order_id,customer_id,product_id,product_name,product_category,price,quantity,order_date,payment_method,region,revenue,year,month,month_name,quarter,week,day_of_week,is_weekend,year_month,customer_segment
ORD004842,CUST01851,P0017,Shorts,Clothing,66.58,1,2025-02-02 00:33:00,Wallet,North,66.58,2025,2,Feb,1,5,Sunday,True,2025-02,Loyal
ORD004843,CUST01719,P0026,Bed Sheets,Home & Kitchen,218.21,1,2025-11-15 09:24:00,Net Banking,North,218.21,2025,11,Nov,4,46,Saturday,True,2025-11,Occasional
ORD004844,CUST00241,P0050,Jump Rope,Sports,194.75,1,2025-04-19 15:25:00,Upi,West,194.75,2025,4,Apr,2,16,Saturday,True,2025-04,Occasional
ORD004845,CUST02388,P0016,Hoodie,Clothing,142.52,1,2025-03-04 21:47:00,Credit Card,West,142.52,2025,3,Mar,1,10,Tuesday,False,2025-03,Regular
ORD004846,CUST01385,P0024,Vacuum,Home & Kitchen,114.25,5,2025-01-23 07:46:00,Wallet,West,571.25,2025,1,Jan,1,4,Thursday,False,2025-01,Occasional
ORD004847,CUST02258,P0008,Monitor,Electronics,672.88,1,2026-02-08 13:45:00,Wallet,North,672.88,2026,2,Feb,1,6,Sunday,True,2026-02,Occasional
ORD004848,CUST00182,P0017,Shorts,Clothing,66.58,1,2025-01-22 09:07:00,Upi,Central,66.58,2025,1,Jan,1,4,Wednesday,False,2025-01,Regular
ORD004849,CUST01528,P0013,Jacket,Clothing,21.21,1,2025-03-09 17:26:00,Cod,West,21.21,2025,3,Mar,1,10,Sunday,True,2025-03,Occasional
ORD004850,CUST01293,P0027,Curtains,Home & Kitchen,152.89,3,2026-01-19 00:49:00,Credit Card,South,458.67,2026,1,Jan,1,4,Monday,False,2026-01,One-Time
ORD004851,CUST01974,P0026,Bed Sheets,Home & Kitchen,218.21,2,2025-04-09 16:00:00,Credit Card,North,436.42,2025,4,Apr,2,15,Wednesday,False,2025-04,One-Time
ORD004852,CUST01450,P0034,Comic Book,Books,86.82,4,2025-08-27 03:34:00,Credit Card,East,347.28,2025,8,Aug,3,35,Wednesday,False,2025-08,Regular
ORD004853,CUST00372,P0041,Yoga Mat,Sports,357.49,1,2025-11-03 09:38:00,Wallet,Central,357.49,2025,11,Nov,4,45,Monday,False,2025-11,Occasional
ORD004854,CUST01531,P0034,Comic Book,Books,86.82,1,2025-01-19 11:21:00,Credit Card,Central,86.82,2025,1,Jan,1,3,Sunday,True,2025-01,Regular
ORD004855,CUST02430,P0015,Sneakers,Clothing,167.07,1,2025-04-24 18:26:00,Wallet,West,167.07,2025,4,Apr,2,17,Thursday,False,2025-04,Occasional
ORD004856,CUST02018,P0039,Science Book,Books,77.8,1,2025-02-09 15:00:00,Wallet,North,77.8,2025,2,Feb,1,6,Sunday,True,2025-02,Occasional
ORD004857,CUST00605,P0001,Laptop,Electronics,1777.85,1,2025-11-02 06:45:00,Debit Card,Central,1777.85,2025,11,Nov,4,44,Sunday,True,2025-11,Occasional
ORD004858,CUST01498,P0036,Cookbook,Books,52.72,1,2025-01-09 15:58:00,Cod,North,52.72,2025,1,Jan,1,2,Thursday,False,2025-01,Occasional
ORD004859,CUST02421,P0023,Air Fryer,Home & Kitchen,220.3,1,2025-04-23 06:52:00,Debit Card,North,220.3,2025,4,Apr,2,17,Wednesday,False,2025-04,Occasional
ORD004860,CUST01446,P0007,Speaker,Electronics,2283.36,2,2025-03-25 04:02:00,Wallet,East,4566.72,2025,3,Mar,1,13,Tuesday,False,2025-03,Occasional
ORD004861,CUST00874,P0009,Keyboard,Electronics,1342.84,1,2025-09-02 21:04:00,Net Banking,West,1342.84,2025,9,Sep,3,36,Tuesday,False,2025-09,Occasional
ORD004862,CUST01579,P0025,Toaster,Home & Kitchen,574.44,1,2025-03-21 22:28:00,Upi,Central,574.44,2025,3,Mar,1,12,Friday,False,2025-03,Regular
ORD004863,CUST00743,P0048,Gym Bag,Sports,152.89,2,2025-08-01 23:08:00,Cod,North,305.78,2025,8,Aug,3,31,Friday,False,2025-08,Occasional
ORD004864,CUST01591,P0019,Boots,Clothing,204.41,1,2025-10-31 11:04:00,Net Banking,East,204.41,2025,10,Oct,4,44,Friday,False,2025-10,Regular
ORD004865,CUST00452,P0015,Sneakers,Clothing,167.07,2,2025-03-02 17:27:00,Credit Card,North,334.14,2025,3,Mar,1,9,Sunday,True,2025-03,Regular
ORD004866,CUST00540,P0028,Lamp,Home & Kitchen,80.52,1,2025-12-09 22:41:00,Debit Card,Central,80.52,2025,12,Dec,4,50,Tuesday,False,2025-12,Occasional
ORD004867,CUST00802,P0002,Smartphone,Electronics,549.02,2,2025-01-31 05:20:00,Upi,Central,1098.04,2025,1,Jan,1,5,Friday,False,2025-01,Occasional
ORD004868,CUST02029,P0039,Science Book,Books,77.8,1,2025-10-25 23:58:00,Debit Card,North,77.8,2025,10,Oct,4,43,Saturday,True,2025-10,Regular
ORD004869,CUST00472,P0002,Smartphone,Electronics,549.02,1,2026-02-09 09:52:00,Cod,East,549.02,2026,2,Feb,1,7,Monday,False,2026-02,Occasional
ORD004870,CUST02069,P0030,Cookware Set,Home & Kitchen,371.54,1,2025-12-25 19:54:00,Credit Card,North,371.54,2025,12,Dec,4,52,Thursday,False,2025-12,Regular
ORD004871,CUST00442,P0005,Smartwatch,Electronics,1971.94,1,2025-10-20 12:55:00,Wallet,North,1971.94,2025,10,Oct,4,43,Monday,False,2025-10,Occasional
ORD004872,CUST01409,P0014,Dress,Clothing,61.53,1,2025-03-25 02:04:00,Debit Card,North,61.53,2025,3,Mar,1,13,Tuesday,False,2025-03,Regular
ORD004873,CUST00025,P0006,Camera,Electronics,1852.4,1,2025-09-23 03:25:00,Upi,North,1852.4,2025,9,Sep,3,39,Tuesday,False,2025-09,Occasional
ORD004874,CUST00055,P0010,Mouse,Electronics,558.59,1,2025-05-10 08:47:00,Net Banking,North,558.59,2025,5,May,2,19,Saturday,True,2025-05,Regular
ORD004875,CUST02047,P0043,Running Shoes,Sports,129.16,1,2025-02-22 08:02:00,Wallet,South,129.16,2025,2,Feb,1,8,Saturday,True,2025-02,Occasional
ORD004876,CUST01080,P0035,Biography,Books,38.66,1,2025-05-24 18:56:00,Upi,North,38.66,2025,5,May,2,21,Saturday,True,2025-05,Occasional
ORD004877,CUST01362,P0029,Cushion,Home & Kitchen,511.46,1,2025-09-14 01:26:00,Debit Card,West,511.46,2025,9,Sep,3,37,Sunday,True,2025-09,Regular
ORD004878,CUST02434,P0038,Children's Book,Books,58.1,1,2025-10-13 07:43:00,Wallet,Central,58.1,2025,10,Oct,4,42,Monday,False,2025-10,Loyal
ORD004879,CUST00167,P0033,Textbook,Books,51.43,1,2025-09-07 08:09:00,Wallet,East,51.43,2025,9,Sep,3,36,Sunday,True,2025-09,Occasional
ORD004880,CUST00066,P0039,Science Book,Books,77.8,3,2025-05-29 19:22:00,Net Banking,West,233.4,2025,5,May,2,22,Thursday,False,2025-05,Occasional
ORD004881,CUST00781,P0013,Jacket,Clothing,21.21,1,2025-12-12 20:34:00,Upi,West,21.21,2025,12,Dec,4,50,Friday,False,2025-12,Occasional
ORD004882,CUST00351,P0011,T-Shirt,Clothing,66.16,1,2025-11-04 11:12:00,Credit Card,North,66.16,2025,11,Nov,4,45,Tuesday,False,2025-11,Occasional
ORD004883,CUST01171,P0046,Football,Sports,131.51,2,2025-09-11 04:33:00,Cod,West,263.02,2025,9,Sep,3,37,Thursday,False,2025-09,Occasional
ORD004884,CUST01538,P0045,Tennis Racket,Sports,58.22,1,2025-09-23 10:37:00,Credit Card,South,58.22,2025,9,Sep,3,39,Tuesday,False,2025-09,Occasional
ORD004885,CUST01587,P0022,Coffee Maker,Home & Kitchen,425.73,1,2025-03-08 19:51:00,Net Banking,West,425.73,2025,3,Mar,1,10,Saturday,True,2025-03,Loyal
ORD004886,CUST01585,P0047,Cricket Bat,Sports,68.38,2,2025-03-12 23:34:00,Net Banking,West,136.76,2025,3,Mar,1,11,Wednesday,False,2025-03,Occasional
ORD004887,CUST00523,P0018,Formal Shirt,Clothing,152.89,1,2025-05-19 12:56:00,Wallet,Central,152.89,2025,5,May,2,21,Monday,False,2025-05,Occasional
ORD004888,CUST01692,P0030,Cookware Set,Home & Kitchen,371.54,2,2025-09-05 20:02:00,Credit Card,West,743.08,2025,9,Sep,3,36,Friday,False,2025-09,Regular
ORD004889,CUST02039,P0048,Gym Bag,Sports,153.15,1,2026-01-17 15:52:00,Cod,East,153.15,2026,1,Jan,1,3,Saturday,True,2026-01,Occasional
ORD004890,CUST01491,P0029,Cushion,Home & Kitchen,511.46,1,2026-02-25 15:08:00,Debit Card,North,511.46,2026,2,Feb,1,9,Wednesday,False,2026-02,Occasional
ORD004891,CUST00607,P0045,Tennis Racket,Sports,58.22,1,2025-05-21 05:12:00,Upi,South,58.22,2025,5,May,2,21,Wednesday,False,2025-05,One-Time
ORD004892,CUST00139,P0049,Protein Powder,Sports,324.49,1,2025-01-01 16:20:00,Cod,Central,324.49,2025,1,Jan,1,1,Wednesday,False,2025-01,Occasional
ORD004893,CUST01600,P0021,Blender,Home & Kitchen,487.54,1,2025-02-02 14:11:00,Credit Card,East,487.54,2025,2,Feb,1,5,Sunday,True,2025-02,Occasional
ORD004894,CUST00616,P0039,Science Book,Books,77.8,2,2025-01-05 20:23:00,Cod,South,155.6,2025,1,Jan,1,1,Sunday,True,2025-01,Regular
ORD004895,CUST00772,P0045,Tennis Racket,Sports,58.22,2,2026-01-04 03:32:00,Upi,East,116.44,2026,1,Jan,1,1,Sunday,True,2026-01,Regular
ORD004896,CUST00942,P0032,Self-Help Book,Books,67.11,1,2025-05-28 21:09:00,Debit Card,South,67.11,2025,5,May,2,22,Wednesday,False,2025-05,Regular
ORD004897,CUST00507,P0041,Yoga Mat,Sports,357.49,3,2025-01-04 19:05:00,Debit Card,Central,1072.47,2025,1,Jan,1,1,Saturday,True,2025-01,Occasional
ORD004898,CUST00927,P0008,Monitor,Electronics,672.88,1,2026-01-07 03:50:00,Upi,North,672.88,2026,1,Jan,1,2,Wednesday,False,2026-01,Occasional
ORD004899,CUST02205,P0011,T-Shirt,Clothing,66.16,1,2026-02-09 15:32:00,Debit Card,East,66.16,2026,2,Feb,1,7,Monday,False,2026-02,Occasional
ORD004900,CUST00807,P0042,Dumbbells,Sports,41.95,1,2025-12-15 20:29:00,Net Banking,Central,41.95,2025,12,Dec,4,51,Monday,False,2025-12,Occasional
ORD004901,CUST01245,P0039,Science Book,Books,77.8,1,2025-01-24 04:06:00,Credit Card,West,77.8,2025,1,Jan,1,4,Friday,False,2025-01,Occasional
ORD004902,CUST00380,P0008,Monitor,Electronics,672.88,2,2025-04-22 15:39:00,Wallet,Central,1345.76,2025,4,Apr,2,17,Tuesday,False,2025-04,Regular
ORD004903,CUST00064,P0034,Comic Book,Books,86.82,1,2025-01-22 21:36:00,Net Banking,South,86.82,2025,1,Jan,1,4,Wednesday,False,2025-01,Regular
ORD004904,CUST01673,P0042,Dumbbells,Sports,41.95,1,2025-06-26 14:33:00,Wallet,West,41.95,2025,6,Jun,2,26,Thursday,False,2025-06,One-Time
ORD004905,CUST01482,P0046,Football,Sports,131.51,1,2025-09-16 15:28:00,Upi,East,131.51,2025,9,Sep,3,38,Tuesday,False,2025-09,Regular
ORD004906,CUST01231,P0014,Dress,Clothing,61.53,1,2025-09-15 16:34:00,Debit Card,South,61.53,2025,9,Sep,3,38,Monday,False,2025-09,Regular
ORD004907,CUST00611,P0016,Hoodie,Clothing,142.52,1,2025-06-11 09:18:00,Cod,South,142.52,2025,6,Jun,2,24,Wednesday,False,2025-06,Occasional
ORD004908,CUST01340,P0009,Keyboard,Electronics,1342.84,3,2025-03-01 02:57:00,Net Banking,Central,4028.52,2025,3,Mar,1,9,Saturday,True,2025-03,Occasional
ORD004909,CUST02268,P0001,Laptop,Electronics,1777.85,1,2025-01-13 10:02:00,Debit Card,East,1777.85,2025,1,Jan,1,3,Monday,False,2025-01,Regular
ORD004910,CUST02160,P0010,Mouse,Electronics,558.59,1,2025-04-06 16:30:00,Debit Card,North,558.59,2025,4,Apr,2,14,Sunday,True,2025-04,Occasional
ORD004911,CUST01937,P0043,Running Shoes,Sports,129.16,2,2025-08-11 12:58:00,Net Banking,North,258.32,2025,8,Aug,3,33,Monday,False,2025-08,Occasional
ORD004912,CUST02029,P0036,Cookbook,Books,52.72,1,2025-06-03 10:45:00,Cod,Central,52.72,2025,6,Jun,2,23,Tuesday,False,2025-06,Regular
ORD004913,CUST00530,P0022,Coffee Maker,Home & Kitchen,425.73,2,2025-01-29 20:30:00,Upi,South,851.46,2025,1,Jan,1,5,Wednesday,False,2025-01,Occasional
ORD004914,CUST00882,P0019,Boots,Clothing,204.41,1,2026-01-02 12:35:00,Upi,Central,204.41,2026,1,Jan,1,1,Friday,False,2026-01,Regular
ORD004915,CUST00559,P0020,Cap,Clothing,16.52,1,2025-07-22 04:06:00,Cod,North,16.52,2025,7,Jul,3,30,Tuesday,False,2025-07,Occasional
ORD004916,CUST00337,P0040,History Book,Books,54.77,1,2025-05-12 08:14:00,Credit Card,North,54.77,2025,5,May,2,20,Monday,False,2025-05,Occasional
ORD004917,CUST01173,P0012,Jeans,Clothing,152.89,1,2025-07-02 04:37:00,Wallet,West,152.89,2025,7,Jul,3,27,Wednesday,False,2025-07,Occasional
ORD004918,CUST01890,P0039,Science Book,Books,77.8,2,2025-06-09 08:59:00,Debit Card,South,155.6,2025,6,Jun,2,24,Monday,False,2025-06,Occasional
ORD004919,CUST01962,P0014,Dress,Clothing,61.53,1,2025-02-19 03:43:00,Upi,South,61.53,2025,2,Feb,1,8,Wednesday,False,2025-02,Regular
ORD004920,CUST01134,P0043,Running Shoes,Sports,129.16,1,2026-02-07 18:59:00,Net Banking,South,129.16,2026,2,Feb,1,6,Saturday,True,2026-02,Occasional
ORD004921,CUST01915,P0042,Dumbbells,Sports,41.95,1,2025-01-15 02:01:00,Credit Card,South,41.95,2025,1,Jan,1,3,Wednesday,False,2025-01,Occasional
ORD004922,CUST01207,P0004,Headphones,Electronics,945.42,3,2025-06-04 19:38:00,Net Banking,East,2836.26,2025,6,Jun,2,23,Wednesday,False,2025-06,Regular
ORD004923,CUST01458,P0034,Comic Book,Books,86.82,2,2026-02-21 17:45:00,Net Banking,North,173.64,2026,2,Feb,1,8,Saturday,True,2026-02,Regular
ORD004924,CUST00379,P0050,Jump Rope,Sports,194.75,4,2025-09-01 16:25:00,Credit Card,South,779.0,2025,9,Sep,3,36,Monday,False,2025-09,Occasional
ORD004925,CUST00629,P0035,Biography,Books,38.66,1,2025-09-13 19:16:00,Debit Card,West,38.66,2025,9,Sep,3,37,Saturday,True,2025-09,Occasional
ORD004926,CUST02110,P0034,Comic Book,Books,86.82,1,2025-03-07 15:57:00,Upi,Central,86.82,2025,3,Mar,1,10,Friday,False,2025-03,Regular
ORD004927,CUST00863,P0009,Keyboard,Electronics,1342.84,1,2025-04-20 03:10:00,Debit Card,South,1342.84,2025,4,Apr,2,16,Sunday,True,2025-04,Regular
ORD004928,CUST01082,P0009,Keyboard,Electronics,1342.84,2,2025-10-13 01:59:00,Net Banking,North,2685.68,2025,10,Oct,4,42,Monday,False,2025-10,Regular
ORD004929,CUST00482,P0023,Air Fryer,Home & Kitchen,220.3,1,2025-06-09 23:56:00,Cod,Central,220.3,2025,6,Jun,2,24,Monday,False,2025-06,Regular
ORD004930,CUST01898,P0050,Jump Rope,Sports,194.75,2,2025-06-08 14:30:00,Cod,West,389.5,2025,6,Jun,2,23,Sunday,True,2025-06,Regular
ORD004931,CUST00906,P0027,Curtains,Home & Kitchen,78.24,3,2025-07-26 12:26:00,Upi,West,234.72,2025,7,Jul,3,30,Saturday,True,2025-07,Regular
ORD004932,CUST00571,P0011,T-Shirt,Clothing,152.89,1,2025-03-24 17:54:00,Debit Card,North,152.89,2025,3,Mar,1,13,Monday,False,2025-03,Occasional
ORD004933,CUST02207,P0014,Dress,Clothing,61.53,1,2025-03-07 03:37:00,Debit Card,Central,61.53,2025,3,Mar,1,10,Friday,False,2025-03,Occasional
ORD004934,CUST00676,P0018,Formal Shirt,Clothing,152.89,1,2025-09-04 17:50:00,Upi,West,152.89,2025,9,Sep,3,36,Thursday,False,2025-09,Occasional
ORD004935,CUST00883,P0037,Travel Guide,Books,75.18,1,2025-11-03 06:12:00,Credit Card,East,75.18,2025,11,Nov,4,45,Monday,False,2025-11,Regular
ORD004936,CUST02402,P0026,Bed Sheets,Home & Kitchen,218.21,1,2025-08-09 18:10:00,Cod,North,218.21,2025,8,Aug,3,32,Saturday,True,2025-08,Occasional
ORD004937,CUST01627,P0050,Jump Rope,Sports,194.75,2,2025-01-17 08:34:00,Upi,South,389.5,2025,1,Jan,1,3,Friday,False,2025-01,Regular
ORD004938,CUST01084,P0002,Smartphone,Electronics,549.02,2,2025-04-16 10:33:00,Cod,East,1098.04,2025,4,Apr,2,16,Wednesday,False,2025-04,Occasional
ORD004939,CUST00376,P0035,Biography,Books,38.66,1,2025-02-27 16:42:00,Upi,West,38.66,2025,2,Feb,1,9,Thursday,False,2025-02,One-Time
ORD004940,CUST01071,P0049,Protein Powder,Sports,324.49,2,2025-04-03 03:01:00,Net Banking,South,648.98,2025,4,Apr,2,14,Thursday,False,2025-04,One-Time
ORD004941,CUST01941,P0042,Dumbbells,Sports,41.95,1,2026-01-23 22:01:00,Upi,Central,41.95,2026,1,Jan,1,4,Friday,False,2026-01,Occasional
ORD004942,CUST01542,P0017,Shorts,Clothing,66.58,1,2025-05-10 20:33:00,Credit Card,North,66.58,2025,5,May,2,19,Saturday,True,2025-05,Occasional
ORD004943,CUST02374,P0044,Cycling Gloves,Sports,158.62,2,2025-06-29 11:47:00,Wallet,East,317.24,2025,6,Jun,2,26,Sunday,True,2025-06,Regular
ORD004944,CUST00301,P0022,Coffee Maker,Home & Kitchen,425.73,1,2025-11-15 07:31:00,Wallet,South,425.73,2025,11,Nov,4,46,Saturday,True,2025-11,Occasional
ORD004945,CUST01680,P0022,Coffee Maker,Home & Kitchen,425.73,1,2025-04-10 22:25:00,Upi,Central,425.73,2025,4,Apr,2,15,Thursday,False,2025-04,Occasional
ORD004946,CUST01890,P0026,Bed Sheets,Home & Kitchen,218.21,1,2025-08-07 16:31:00,Net Banking,West,218.21,2025,8,Aug,3,32,Thursday,False,2025-08,Occasional
ORD004947,CUST02290,P0044,Cycling Gloves,Sports,158.62,1,2025-08-06 02:13:00,Upi,North,158.62,2025,8,Aug,3,32,Wednesday,False,2025-08,Occasional
ORD004948,CUST00299,P0046,Football,Sports,131.51,2,2025-10-27 11:14:00,Wallet,North,263.02,2025,10,Oct,4,44,Monday,False,2025-10,Loyal
ORD004949,CUST01220,P0024,Vacuum,Home & Kitchen,114.25,2,2025-04-02 13:50:00,Net Banking,South,228.5,2025,4,Apr,2,14,Wednesday,False,2025-04,Regular
ORD004950,CUST00054,P0017,Shorts,Clothing,66.58,2,2025-12-14 15:54:00,Net Banking,North,133.16,2025,12,Dec,4,50,Sunday,True,2025-12,Regular
ORD004951,CUST00385,P0023,Air Fryer,Home & Kitchen,220.3,2,2025-02-08 02:14:00,Wallet,North,440.6,2025,2,Feb,1,6,Saturday,True,2025-02,Regular
ORD004952,CUST00001,P0035,Biography,Books,38.66,1,2025-06-07 09:11:00,Cod,South,38.66,2025,6,Jun,2,23,Saturday,True,2025-06,Occasional
ORD004953,CUST00641,P0021,Blender,Home & Kitchen,487.54,1,2026-01-24 02:16:00,Wallet,Central,487.54,2026,1,Jan,1,4,Saturday,True,2026-01,Regular
ORD004954,CUST01613,P0003,Tablet,Electronics,152.89,1,2025-02-19 12:49:00,Upi,West,152.89,2025,2,Feb,1,8,Wednesday,False,2025-02,Occasional
ORD004955,CUST02470,P0023,Air Fryer,Home & Kitchen,220.3,1,2025-10-20 02:21:00,Net Banking,South,220.3,2025,10,Oct,4,43,Monday,False,2025-10,Regular
ORD004956,CUST01563,P0032,Self-Help Book,Books,67.11,1,2025-08-21 19:36:00,Net Banking,West,67.11,2025,8,Aug,3,34,Thursday,False,2025-08,Regular
ORD004957,CUST00744,P0039,Science Book,Books,77.8,2,2025-01-19 18:43:00,Net Banking,North,155.6,2025,1,Jan,1,3,Sunday,True,2025-01,One-Time
ORD004958,CUST00794,P0001,Laptop,Electronics,1777.85,3,2025-08-23 05:27:00,Upi,South,5333.55,2025,8,Aug,3,34,Saturday,True,2025-08,Regular
ORD004959,CUST02085,P0048,Gym Bag,Sports,153.15,1,2026-02-13 12:36:00,Wallet,West,153.15,2026,2,Feb,1,7,Friday,False,2026-02,Occasional
ORD004960,CUST01488,P0012,Jeans,Clothing,133.25,2,2025-11-14 15:06:00,Cod,East,266.5,2025,11,Nov,4,46,Friday,False,2025-11,Regular
ORD004961,CUST00801,P0036,Cookbook,Books,52.72,1,2025-03-22 15:29:00,Credit Card,North,52.72,2025,3,Mar,1,12,Saturday,True,2025-03,Regular
ORD004962,CUST00393,P0050,Jump Rope,Sports,194.75,1,2025-08-27 21:31:00,Debit Card,South,194.75,2025,8,Aug,3,35,Wednesday,False,2025-08,Regular
ORD004963,CUST00019,P0032,Self-Help Book,Books,67.11,4,2026-02-23 18:27:00,Wallet,East,268.44,2026,2,Feb,1,9,Monday,False,2026-02,Occasional
ORD004964,CUST02196,P0034,Comic Book,Books,86.82,2,2025-11-25 21:35:00,Net Banking,North,173.64,2025,11,Nov,4,48,Tuesday,False,2025-11,Regular
ORD004965,CUST01406,P0035,Biography,Books,38.66,1,2025-12-11 19:30:00,Debit Card,East,38.66,2025,12,Dec,4,50,Thursday,False,2025-12,Regular
ORD004966,CUST01962,P0039,Science Book,Books,77.8,3,2026-02-23 18:18:00,Debit Card,South,233.4,2026,2,Feb,1,9,Monday,False,2026-02,Regular
ORD004967,CUST01113,P0035,Biography,Books,38.66,2,2025-09-12 01:10:00,Net Banking,South,77.32,2025,9,Sep,3,37,Friday,False,2025-09,Regular
ORD004968,CUST02019,P0001,Laptop,Electronics,1777.85,1,2025-12-03 13:56:00,Upi,Central,1777.85,2025,12,Dec,4,49,Wednesday,False,2025-12,Occasional
ORD004969,CUST01081,P0006,Camera,Electronics,1852.4,1,2026-01-12 10:33:00,Net Banking,West,1852.4,2026,1,Jan,1,3,Monday,False,2026-01,Regular
ORD004970,CUST02390,P0018,Formal Shirt,Clothing,152.89,1,2025-11-21 08:28:00,Cod,North,152.89,2025,11,Nov,4,47,Friday,False,2025-11,Regular
ORD004971,CUST00978,P0022,Coffee Maker,Home & Kitchen,425.73,1,2025-05-21 14:58:00,Upi,East,425.73,2025,5,May,2,21,Wednesday,False,2025-05,Occasional
ORD004972,CUST00532,P0041,Yoga Mat,Sports,357.49,5,2025-05-10 00:49:00,Upi,South,1787.45,2025,5,May,2,19,Saturday,True,2025-05,Occasional
ORD004973,CUST00023,P0027,Curtains,Home & Kitchen,78.24,1,2025-10-14 23:17:00,Cod,Central,78.24,2025,10,Oct,4,42,Tuesday,False,2025-10,One-Time
ORD004974,CUST00930,P0018,Formal Shirt,Clothing,152.89,1,2025-11-25 19:16:00,Upi,North,152.89,2025,11,Nov,4,48,Tuesday,False,2025-11,Loyal
ORD004975,CUST01432,P0013,Jacket,Clothing,21.21,1,2025-05-24 17:55:00,Credit Card,West,21.21,2025,5,May,2,21,Saturday,True,2025-05,Regular
ORD004976,CUST02180,P0023,Air Fryer,Home & Kitchen,220.3,1,2025-04-21 06:46:00,Wallet,East,220.3,2025,4,Apr,2,17,Monday,False,2025-04,Regular
ORD004977,CUST00765,P0050,Jump Rope,Sports,194.75,1,2026-01-05 19:07:00,Debit Card,West,194.75,2026,1,Jan,1,2,Monday,False,2026-01,Regular
ORD004978,CUST02150,P0026,Bed Sheets,Home & Kitchen,218.21,1,2025-01-22 22:58:00,Upi,North,218.21,2025,1,Jan,1,4,Wednesday,False,2025-01,Regular
ORD004979,CUST00227,P0021,Blender,Home & Kitchen,487.54,2,2026-02-16 08:05:00,Upi,North,975.08,2026,2,Feb,1,8,Monday,False,2026-02,Regular
ORD004980,CUST00724,P0049,Protein Powder,Sports,324.49,1,2026-02-20 22:16:00,Credit Card,East,324.49,2026,2,Feb,1,8,Friday,False,2026-02,Occasional
ORD004981,CUST00579,P0009,Keyboard,Electronics,1342.84,1,2025-07-28 11:33:00,Debit Card,Central,1342.84,2025,7,Jul,3,31,Monday,False,2025-07,Regular
ORD004982,CUST00844,P0026,Bed Sheets,Home & Kitchen,218.21,1,2025-04-14 09:59:00,Net Banking,West,218.21,2025,4,Apr,2,16,Monday,False,2025-04,Occasional
ORD004983,CUST01615,P0035,Biography,Books,38.66,1,2025-08-10 23:02:00,Debit Card,South,38.66,2025,8,Aug,3,32,Sunday,True,2025-08,Occasional
ORD004984,CUST01990,P0010,Mouse,Electronics,558.59,1,2025-04-11 18:39:00,Net Banking,East,558.59,2025,4,Apr,2,15,Friday,False,2025-04,Occasional
ORD004985,CUST00220,P0032,Self-Help Book,Books,67.11,1,2025-12-29 18:18:00,Credit Card,North,67.11,2025,12,Dec,4,1,Monday,False,2025-12,Regular
ORD004986,CUST02004,P0029,Cushion,Home & Kitchen,511.46,1,2025-08-12 01:30:00,Wallet,North,511.46,2025,8,Aug,3,33,Tuesday,False,2025-08,Regular
ORD004987,CUST00471,P0045,Tennis Racket,Sports,58.22,1,2025-07-20 09:33:00,Upi,Central,58.22,2025,7,Jul,3,29,Sunday,True,2025-07,Regular
ORD004988,CUST01923,P0017,Shorts,Clothing,66.58,1,2025-04-14 16:12:00,Debit Card,North,66.58,2025,4,Apr,2,16,Monday,False,2025-04,Regular
ORD004989,CUST00881,P0005,Smartwatch,Electronics,1971.94,2,2025-06-14 14:55:00,Cod,East,3943.88,2025,6,Jun,2,24,Saturday,True,2025-06,Regular
ORD004990,CUST02164,P0011,T-Shirt,Clothing,66.16,1,2025-10-30 06:54:00,Upi,North,66.16,2025,10,Oct,4,44,Thursday,False,2025-10,Regular
ORD004991,CUST00752,P0015,Sneakers,Clothing,167.07,1,2025-07-29 01:11:00,Net Banking,North,167.07,2025,7,Jul,3,31,Tuesday,False,2025-07,Regular
ORD004992,CUST01927,P0027,Curtains,Home & Kitchen,78.24,1,2025-06-21 13:48:00,Net Banking,North,78.24,2025,6,Jun,2,25,Saturday,True,2025-06,Regular
ORD004993,CUST02220,P0049,Protein Powder,Sports,324.49,5,2025-12-15 03:10:00,Wallet,South,1622.45,2025,12,Dec,4,51,Monday,False,2025-12,Regular
ORD004994,CUST00389,P0002,Smartphone,Electronics,549.02,1,2025-04-22 18:07:00,Debit Card,South,549.02,2025,4,Apr,2,17,Tuesday,False,2025-04,One-Time
ORD004995,CUST02451,P0030,Cookware Set,Home & Kitchen,371.54,1,2025-11-27 18:33:00,Upi,North,371.54,2025,11,Nov,4,48,Thursday,False,2025-11,Occasional
ORD004996,CUST01018,P0014,Dress,Clothing,61.53,2,2025-09-13 13:59:00,Wallet,West,123.06,2025,9,Sep,3,37,Saturday,True,2025-09,Regular
ORD004997,CUST00048,P0007,Speaker,Electronics,152.89,1,2025-09-08 18:04:00,Credit Card,West,152.89,2025,9,Sep,3,37,Monday,False,2025-09,Occasional
ORD004998,CUST00123,P0038,Children's Book,Books,58.1,1,2026-02-24 13:17:00,Credit Card,West,58.1,2026,2,Feb,1,9,Tuesday,False,2026-02,Occasional
ORD004999,CUST00840,P0004,Headphones,Electronics,945.42,1,2026-01-25 17:43:00,Cod,East,945.42,2026,1,Jan,1,4,Sunday,True,2026-01,Occasional
ORD005000,CUST02099,P0009,Keyboard,Electronics,1342.84,1,2025-04-11 00:14:00,Upi,Central,1342.84,2025,4,Apr,2,15,Friday,False,2025-04,Regular
